05-Feb-26 14:00:23 - Created loss log file ./logs/loss_log_20260205140023_.npy.npz
05-Feb-26 14:00:33 - Estimated training samples: 26786650
05-Feb-26 14:00:33 - Total training steps per epoch (estimated): 83708
05-Feb-26 14:00:34 - Loading weights from: weights/model_weights20260204165247.pth
05-Feb-26 14:00:34 - Weights loaded successfully. Resuming training.
05-Feb-26 14:00:34 - Running without torch.compile (more stable for training).
05-Feb-26 14:00:34 - Training model...
05-Feb-26 14:00:40 - Features shape: torch.Size([320, 4])
05-Feb-26 14:00:40 - Elevation shape: torch.Size([320, 750])
05-Feb-26 14:00:40 - Targets shape: torch.Size([320])
05-Feb-26 14:00:40 - Mask shape: torch.Size([320, 750])
05-Feb-26 14:00:40 - Preds shape: torch.Size([320])
05-Feb-26 14:00:42 - [Epoch=1 | Step=10/83708 | Samples=3200] loss=4.5720
05-Feb-26 17:12:40 - [Epoch=1 | Step=19940/83708 | Samples=6380800] loss=6.5404
05-Feb-26 17:12:40 - ---------Epoch 01 | Training samples: 6380800 | Average Loss: 3.4373
05-Feb-26 17:12:42 - [Epoch=1 | Step=19950/83708 | Samples=6384000] loss=1.1683
05-Feb-26 17:12:42 - ---------Epoch 01 | Training samples: 6384000 | Average Loss: 3.4370
05-Feb-26 17:12:45 - [Epoch=1 | Step=19960/83708 | Samples=6387200] loss=6.3613
05-Feb-26 17:12:45 - ---------Epoch 01 | Training samples: 6387200 | Average Loss: 3.4370
05-Feb-26 17:12:47 - [Epoch=1 | Step=19970/83708 | Samples=6390400] loss=1.7068
05-Feb-26 17:12:47 - ---------Epoch 01 | Training samples: 6390400 | Average Loss: 3.4368
05-Feb-26 17:12:49 - [Epoch=1 | Step=19980/83708 | Samples=6393600] loss=5.6256
05-Feb-26 17:12:49 - ---------Epoch 01 | Training samples: 6393600 | Average Loss: 3.4368
05-Feb-26 17:12:51 - [Epoch=1 | Step=19990/83708 | Samples=6396800] loss=5.0617
05-Feb-26 17:12:51 - ---------Epoch 01 | Training samples: 6396800 | Average Loss: 3.4369
05-Feb-26 17:12:53 - [Epoch=1 | Step=20000/83708 | Samples=6400000] loss=6.2124
05-Feb-26 17:12:53 - ---------Epoch 01 | Training samples: 6400000 | Average Loss: 3.4370
05-Feb-26 17:15:49 - ---------Validation | Average Validation: 5.4913
05-Feb-26 17:15:49 - ---------Validation | Overestimation (>3dB): 262
05-Feb-26 17:15:49 - ---------Validation | Underestimation (<-3dB): 479
05-Feb-26 17:15:51 - [Epoch=1 | Step=20010/83708 | Samples=6403200] loss=4.0325
05-Feb-26 17:15:51 - ---------Epoch 01 | Training samples: 6403200 | Average Loss: 3.4375
05-Feb-26 17:15:53 - [Epoch=1 | Step=20020/83708 | Samples=6406400] loss=8.6950
05-Feb-26 17:15:53 - ---------Epoch 01 | Training samples: 6406400 | Average Loss: 3.4380
05-Feb-26 17:15:55 - [Epoch=1 | Step=20030/83708 | Samples=6409600] loss=2.7807
05-Feb-26 17:15:55 - ---------Epoch 01 | Training samples: 6409600 | Average Loss: 3.4382
05-Feb-26 17:15:58 - [Epoch=1 | Step=20040/83708 | Samples=6412800] loss=6.2503
05-Feb-26 17:15:58 - ---------Epoch 01 | Training samples: 6412800 | Average Loss: 3.4383
05-Feb-26 17:16:00 - [Epoch=1 | Step=20050/83708 | Samples=6416000] loss=3.7343
05-Feb-26 17:16:01 - ---------Epoch 01 | Training samples: 6416000 | Average Loss: 3.4385
05-Feb-26 17:16:03 - [Epoch=1 | Step=20060/83708 | Samples=6419200] loss=5.3609
05-Feb-26 17:16:03 - ---------Epoch 01 | Training samples: 6419200 | Average Loss: 3.4386
05-Feb-26 17:16:05 - [Epoch=1 | Step=20070/83708 | Samples=6422400] loss=4.2806
05-Feb-26 17:16:05 - ---------Epoch 01 | Training samples: 6422400 | Average Loss: 3.4388
05-Feb-26 17:16:08 - [Epoch=1 | Step=20080/83708 | Samples=6425600] loss=4.6661
05-Feb-26 17:16:08 - ---------Epoch 01 | Training samples: 6425600 | Average Loss: 3.4390
05-Feb-26 17:16:10 - [Epoch=1 | Step=20090/83708 | Samples=6428800] loss=3.3609
05-Feb-26 17:16:10 - ---------Epoch 01 | Training samples: 6428800 | Average Loss: 3.4392
05-Feb-26 17:16:12 - [Epoch=1 | Step=20100/83708 | Samples=6432000] loss=6.7987
05-Feb-26 17:16:12 - ---------Epoch 01 | Training samples: 6432000 | Average Loss: 3.4393
05-Feb-26 17:16:14 - [Epoch=1 | Step=20110/83708 | Samples=6435200] loss=2.0339
05-Feb-26 17:16:14 - ---------Epoch 01 | Training samples: 6435200 | Average Loss: 3.4394
05-Feb-26 17:16:16 - [Epoch=1 | Step=20120/83708 | Samples=6438400] loss=4.8182
05-Feb-26 17:16:16 - ---------Epoch 01 | Training samples: 6438400 | Average Loss: 3.4394
05-Feb-26 17:16:18 - [Epoch=1 | Step=20130/83708 | Samples=6441600] loss=2.3769
05-Feb-26 17:16:18 - ---------Epoch 01 | Training samples: 6441600 | Average Loss: 3.4394
05-Feb-26 17:16:20 - [Epoch=1 | Step=20140/83708 | Samples=6444800] loss=5.3548
05-Feb-26 17:16:20 - ---------Epoch 01 | Training samples: 6444800 | Average Loss: 3.4395
05-Feb-26 17:16:22 - [Epoch=1 | Step=20150/83708 | Samples=6448000] loss=1.7351
05-Feb-26 17:16:22 - ---------Epoch 01 | Training samples: 6448000 | Average Loss: 3.4394
05-Feb-26 17:16:26 - [Epoch=1 | Step=20160/83708 | Samples=6451200] loss=4.9961
05-Feb-26 17:16:26 - ---------Epoch 01 | Training samples: 6451200 | Average Loss: 3.4394
05-Feb-26 17:16:28 - [Epoch=1 | Step=20170/83708 | Samples=6454400] loss=2.0191
05-Feb-26 17:16:28 - ---------Epoch 01 | Training samples: 6454400 | Average Loss: 3.4390
05-Feb-26 17:16:31 - [Epoch=1 | Step=20180/83708 | Samples=6457600] loss=4.6585
05-Feb-26 17:16:31 - ---------Epoch 01 | Training samples: 6457600 | Average Loss: 3.4387
05-Feb-26 17:16:33 - [Epoch=1 | Step=20190/83708 | Samples=6460800] loss=1.3794
05-Feb-26 17:16:33 - ---------Epoch 01 | Training samples: 6460800 | Average Loss: 3.4384
05-Feb-26 17:16:36 - [Epoch=1 | Step=20200/83708 | Samples=6464000] loss=4.5361
05-Feb-26 17:16:36 - ---------Epoch 01 | Training samples: 6464000 | Average Loss: 3.4379
05-Feb-26 17:16:38 - [Epoch=1 | Step=20210/83708 | Samples=6467200] loss=1.8383
05-Feb-26 17:16:38 - ---------Epoch 01 | Training samples: 6467200 | Average Loss: 3.4375
05-Feb-26 17:16:41 - [Epoch=1 | Step=20220/83708 | Samples=6470400] loss=7.4727
05-Feb-26 17:16:41 - ---------Epoch 01 | Training samples: 6470400 | Average Loss: 3.4374
05-Feb-26 17:16:43 - [Epoch=1 | Step=20230/83708 | Samples=6473600] loss=1.3298
05-Feb-26 17:16:43 - ---------Epoch 01 | Training samples: 6473600 | Average Loss: 3.4374
05-Feb-26 17:16:46 - [Epoch=1 | Step=20240/83708 | Samples=6476800] loss=4.9376
05-Feb-26 17:16:46 - ---------Epoch 01 | Training samples: 6476800 | Average Loss: 3.4373
05-Feb-26 17:16:48 - [Epoch=1 | Step=20250/83708 | Samples=6480000] loss=1.3468
05-Feb-26 17:16:48 - ---------Epoch 01 | Training samples: 6480000 | Average Loss: 3.4369
05-Feb-26 17:16:50 - [Epoch=1 | Step=20260/83708 | Samples=6483200] loss=4.5610
05-Feb-26 17:16:50 - ---------Epoch 01 | Training samples: 6483200 | Average Loss: 3.4366
05-Feb-26 17:16:52 - [Epoch=1 | Step=20270/83708 | Samples=6486400] loss=0.9665
05-Feb-26 17:16:52 - ---------Epoch 01 | Training samples: 6486400 | Average Loss: 3.4361
05-Feb-26 17:16:55 - [Epoch=1 | Step=20280/83708 | Samples=6489600] loss=5.0499
05-Feb-26 17:16:55 - ---------Epoch 01 | Training samples: 6489600 | Average Loss: 3.4358
05-Feb-26 17:16:57 - [Epoch=1 | Step=20290/83708 | Samples=6492800] loss=1.3564
05-Feb-26 17:16:57 - ---------Epoch 01 | Training samples: 6492800 | Average Loss: 3.4356
05-Feb-26 17:16:59 - [Epoch=1 | Step=20300/83708 | Samples=6496000] loss=4.6690
05-Feb-26 17:16:59 - ---------Epoch 01 | Training samples: 6496000 | Average Loss: 3.4354
05-Feb-26 17:17:01 - [Epoch=1 | Step=20310/83708 | Samples=6499200] loss=1.1016
05-Feb-26 17:17:01 - ---------Epoch 01 | Training samples: 6499200 | Average Loss: 3.4352
05-Feb-26 17:17:04 - [Epoch=1 | Step=20320/83708 | Samples=6502400] loss=4.3189
05-Feb-26 17:17:04 - ---------Epoch 01 | Training samples: 6502400 | Average Loss: 3.4351
05-Feb-26 17:17:06 - [Epoch=1 | Step=20330/83708 | Samples=6505600] loss=0.9186
05-Feb-26 17:17:06 - ---------Epoch 01 | Training samples: 6505600 | Average Loss: 3.4348
05-Feb-26 17:17:08 - [Epoch=1 | Step=20340/83708 | Samples=6508800] loss=4.1996
05-Feb-26 17:17:08 - ---------Epoch 01 | Training samples: 6508800 | Average Loss: 3.4346
05-Feb-26 17:17:11 - [Epoch=1 | Step=20350/83708 | Samples=6512000] loss=1.0268
05-Feb-26 17:17:11 - ---------Epoch 01 | Training samples: 6512000 | Average Loss: 3.4342
05-Feb-26 17:17:13 - [Epoch=1 | Step=20360/83708 | Samples=6515200] loss=4.9055
05-Feb-26 17:17:13 - ---------Epoch 01 | Training samples: 6515200 | Average Loss: 3.4340
05-Feb-26 17:17:15 - [Epoch=1 | Step=20370/83708 | Samples=6518400] loss=2.1840
05-Feb-26 17:17:15 - ---------Epoch 01 | Training samples: 6518400 | Average Loss: 3.4338
05-Feb-26 17:17:17 - [Epoch=1 | Step=20380/83708 | Samples=6521600] loss=5.0782
05-Feb-26 17:17:17 - ---------Epoch 01 | Training samples: 6521600 | Average Loss: 3.4336
05-Feb-26 17:17:19 - [Epoch=1 | Step=20390/83708 | Samples=6524800] loss=3.3792
05-Feb-26 17:17:19 - ---------Epoch 01 | Training samples: 6524800 | Average Loss: 3.4334
05-Feb-26 17:17:23 - [Epoch=1 | Step=20400/83708 | Samples=6528000] loss=4.0301
05-Feb-26 17:17:23 - ---------Epoch 01 | Training samples: 6528000 | Average Loss: 3.4333
05-Feb-26 17:17:25 - [Epoch=1 | Step=20410/83708 | Samples=6531200] loss=2.3999
05-Feb-26 17:17:25 - ---------Epoch 01 | Training samples: 6531200 | Average Loss: 3.4331
05-Feb-26 17:17:27 - [Epoch=1 | Step=20420/83708 | Samples=6534400] loss=4.1525
05-Feb-26 17:17:27 - ---------Epoch 01 | Training samples: 6534400 | Average Loss: 3.4329
05-Feb-26 17:17:29 - [Epoch=1 | Step=20430/83708 | Samples=6537600] loss=2.6178
05-Feb-26 17:17:29 - ---------Epoch 01 | Training samples: 6537600 | Average Loss: 3.4325
05-Feb-26 17:17:32 - [Epoch=1 | Step=20440/83708 | Samples=6540800] loss=3.3411
05-Feb-26 17:17:32 - ---------Epoch 01 | Training samples: 6540800 | Average Loss: 3.4321
05-Feb-26 17:17:35 - [Epoch=1 | Step=20450/83708 | Samples=6544000] loss=2.7041
05-Feb-26 17:17:35 - ---------Epoch 01 | Training samples: 6544000 | Average Loss: 3.4316
05-Feb-26 17:17:37 - [Epoch=1 | Step=20460/83708 | Samples=6547200] loss=3.6859
05-Feb-26 17:17:37 - ---------Epoch 01 | Training samples: 6547200 | Average Loss: 3.4313
05-Feb-26 17:17:39 - [Epoch=1 | Step=20470/83708 | Samples=6550400] loss=2.5292
05-Feb-26 17:17:39 - ---------Epoch 01 | Training samples: 6550400 | Average Loss: 3.4308
05-Feb-26 17:17:41 - [Epoch=1 | Step=20480/83708 | Samples=6553600] loss=3.6593
05-Feb-26 17:17:41 - ---------Epoch 01 | Training samples: 6553600 | Average Loss: 3.4305
05-Feb-26 17:17:43 - [Epoch=1 | Step=20490/83708 | Samples=6556800] loss=2.6737
05-Feb-26 17:17:43 - ---------Epoch 01 | Training samples: 6556800 | Average Loss: 3.4302
05-Feb-26 17:17:45 - [Epoch=1 | Step=20500/83708 | Samples=6560000] loss=3.2561
05-Feb-26 17:17:45 - ---------Epoch 01 | Training samples: 6560000 | Average Loss: 3.4299
05-Feb-26 17:20:40 - ---------Validation | Average Validation: 5.2699
05-Feb-26 17:20:40 - ---------Validation | Overestimation (>3dB): 497
05-Feb-26 17:20:40 - ---------Validation | Underestimation (<-3dB): 256
05-Feb-26 17:20:42 - [Epoch=1 | Step=20510/83708 | Samples=6563200] loss=1.9608
05-Feb-26 17:20:42 - ---------Epoch 01 | Training samples: 6563200 | Average Loss: 3.4298
05-Feb-26 17:20:44 - [Epoch=1 | Step=20520/83708 | Samples=6566400] loss=6.0028
05-Feb-26 17:20:44 - ---------Epoch 01 | Training samples: 6566400 | Average Loss: 3.4298
05-Feb-26 17:20:46 - [Epoch=1 | Step=20530/83708 | Samples=6569600] loss=2.1889
05-Feb-26 17:20:46 - ---------Epoch 01 | Training samples: 6569600 | Average Loss: 3.4297
05-Feb-26 17:20:48 - [Epoch=1 | Step=20540/83708 | Samples=6572800] loss=5.8383
05-Feb-26 17:20:48 - ---------Epoch 01 | Training samples: 6572800 | Average Loss: 3.4297
05-Feb-26 17:20:50 - [Epoch=1 | Step=20550/83708 | Samples=6576000] loss=2.0596
05-Feb-26 17:20:50 - ---------Epoch 01 | Training samples: 6576000 | Average Loss: 3.4297
05-Feb-26 17:20:54 - [Epoch=1 | Step=20560/83708 | Samples=6579200] loss=4.7412
05-Feb-26 17:20:54 - ---------Epoch 01 | Training samples: 6579200 | Average Loss: 3.4296
05-Feb-26 17:20:56 - [Epoch=1 | Step=20570/83708 | Samples=6582400] loss=1.8172
05-Feb-26 17:20:57 - ---------Epoch 01 | Training samples: 6582400 | Average Loss: 3.4295
05-Feb-26 17:21:00 - [Epoch=1 | Step=20580/83708 | Samples=6585600] loss=5.5492
05-Feb-26 17:21:00 - ---------Epoch 01 | Training samples: 6585600 | Average Loss: 3.4294
05-Feb-26 17:21:02 - [Epoch=1 | Step=20590/83708 | Samples=6588800] loss=2.8406
05-Feb-26 17:21:02 - ---------Epoch 01 | Training samples: 6588800 | Average Loss: 3.4294
05-Feb-26 17:21:06 - [Epoch=1 | Step=20600/83708 | Samples=6592000] loss=4.8215
05-Feb-26 17:21:06 - ---------Epoch 01 | Training samples: 6592000 | Average Loss: 3.4294
05-Feb-26 17:21:08 - [Epoch=1 | Step=20610/83708 | Samples=6595200] loss=1.7660
05-Feb-26 17:21:08 - ---------Epoch 01 | Training samples: 6595200 | Average Loss: 3.4293
05-Feb-26 17:21:10 - [Epoch=1 | Step=20620/83708 | Samples=6598400] loss=5.7896
05-Feb-26 17:21:10 - ---------Epoch 01 | Training samples: 6598400 | Average Loss: 3.4291
05-Feb-26 17:21:12 - [Epoch=1 | Step=20630/83708 | Samples=6601600] loss=1.1368
05-Feb-26 17:21:12 - ---------Epoch 01 | Training samples: 6601600 | Average Loss: 3.4288
05-Feb-26 17:21:14 - [Epoch=1 | Step=20640/83708 | Samples=6604800] loss=5.4463
05-Feb-26 17:21:14 - ---------Epoch 01 | Training samples: 6604800 | Average Loss: 3.4288
05-Feb-26 17:21:16 - [Epoch=1 | Step=20650/83708 | Samples=6608000] loss=2.3543
05-Feb-26 17:21:16 - ---------Epoch 01 | Training samples: 6608000 | Average Loss: 3.4284
05-Feb-26 17:21:18 - [Epoch=1 | Step=20660/83708 | Samples=6611200] loss=4.9925
05-Feb-26 17:21:18 - ---------Epoch 01 | Training samples: 6611200 | Average Loss: 3.4282
05-Feb-26 17:21:20 - [Epoch=1 | Step=20670/83708 | Samples=6614400] loss=1.6642
05-Feb-26 17:21:20 - ---------Epoch 01 | Training samples: 6614400 | Average Loss: 3.4277
05-Feb-26 17:21:22 - [Epoch=1 | Step=20680/83708 | Samples=6617600] loss=5.0286
05-Feb-26 17:21:22 - ---------Epoch 01 | Training samples: 6617600 | Average Loss: 3.4274
05-Feb-26 17:21:25 - [Epoch=1 | Step=20690/83708 | Samples=6620800] loss=1.5284
05-Feb-26 17:21:25 - ---------Epoch 01 | Training samples: 6620800 | Average Loss: 3.4269
05-Feb-26 17:21:28 - [Epoch=1 | Step=20700/83708 | Samples=6624000] loss=4.9670
05-Feb-26 17:21:28 - ---------Epoch 01 | Training samples: 6624000 | Average Loss: 3.4265
05-Feb-26 17:21:30 - [Epoch=1 | Step=20710/83708 | Samples=6627200] loss=1.4742
05-Feb-26 17:21:30 - ---------Epoch 01 | Training samples: 6627200 | Average Loss: 3.4261
05-Feb-26 17:21:32 - [Epoch=1 | Step=20720/83708 | Samples=6630400] loss=4.6860
05-Feb-26 17:21:33 - ---------Epoch 01 | Training samples: 6630400 | Average Loss: 3.4256
05-Feb-26 17:21:35 - [Epoch=1 | Step=20730/83708 | Samples=6633600] loss=0.9450
05-Feb-26 17:21:35 - ---------Epoch 01 | Training samples: 6633600 | Average Loss: 3.4251
05-Feb-26 17:21:37 - [Epoch=1 | Step=20740/83708 | Samples=6636800] loss=4.3763
05-Feb-26 17:21:37 - ---------Epoch 01 | Training samples: 6636800 | Average Loss: 3.4246
05-Feb-26 17:21:40 - [Epoch=1 | Step=20750/83708 | Samples=6640000] loss=1.2955
05-Feb-26 17:21:40 - ---------Epoch 01 | Training samples: 6640000 | Average Loss: 3.4242
05-Feb-26 17:21:42 - [Epoch=1 | Step=20760/83708 | Samples=6643200] loss=3.9809
05-Feb-26 17:21:42 - ---------Epoch 01 | Training samples: 6643200 | Average Loss: 3.4238
05-Feb-26 17:21:44 - [Epoch=1 | Step=20770/83708 | Samples=6646400] loss=1.5309
05-Feb-26 17:21:44 - ---------Epoch 01 | Training samples: 6646400 | Average Loss: 3.4234
05-Feb-26 17:21:46 - [Epoch=1 | Step=20780/83708 | Samples=6649600] loss=3.8808
05-Feb-26 17:21:46 - ---------Epoch 01 | Training samples: 6649600 | Average Loss: 3.4229
05-Feb-26 17:21:49 - [Epoch=1 | Step=20790/83708 | Samples=6652800] loss=1.5368
05-Feb-26 17:21:49 - ---------Epoch 01 | Training samples: 6652800 | Average Loss: 3.4224
05-Feb-26 17:21:51 - [Epoch=1 | Step=20800/83708 | Samples=6656000] loss=4.3300
05-Feb-26 17:21:51 - ---------Epoch 01 | Training samples: 6656000 | Average Loss: 3.4222
05-Feb-26 17:21:54 - [Epoch=1 | Step=20810/83708 | Samples=6659200] loss=1.3884
05-Feb-26 17:21:54 - ---------Epoch 01 | Training samples: 6659200 | Average Loss: 3.4218
05-Feb-26 17:21:56 - [Epoch=1 | Step=20820/83708 | Samples=6662400] loss=5.1414
05-Feb-26 17:21:56 - ---------Epoch 01 | Training samples: 6662400 | Average Loss: 3.4215
05-Feb-26 17:21:58 - [Epoch=1 | Step=20830/83708 | Samples=6665600] loss=2.2846
05-Feb-26 17:21:58 - ---------Epoch 01 | Training samples: 6665600 | Average Loss: 3.4211
05-Feb-26 17:22:01 - [Epoch=1 | Step=20840/83708 | Samples=6668800] loss=4.3472
05-Feb-26 17:22:01 - ---------Epoch 01 | Training samples: 6668800 | Average Loss: 3.4208
05-Feb-26 17:22:03 - [Epoch=1 | Step=20850/83708 | Samples=6672000] loss=1.6090
05-Feb-26 17:22:03 - ---------Epoch 01 | Training samples: 6672000 | Average Loss: 3.4203
05-Feb-26 17:22:05 - [Epoch=1 | Step=20860/83708 | Samples=6675200] loss=5.0357
05-Feb-26 17:22:05 - ---------Epoch 01 | Training samples: 6675200 | Average Loss: 3.4200
05-Feb-26 17:22:07 - [Epoch=1 | Step=20870/83708 | Samples=6678400] loss=1.5697
05-Feb-26 17:22:07 - ---------Epoch 01 | Training samples: 6678400 | Average Loss: 3.4196
05-Feb-26 17:22:09 - [Epoch=1 | Step=20880/83708 | Samples=6681600] loss=4.5460
05-Feb-26 17:22:09 - ---------Epoch 01 | Training samples: 6681600 | Average Loss: 3.4193
05-Feb-26 17:22:11 - [Epoch=1 | Step=20890/83708 | Samples=6684800] loss=1.7014
05-Feb-26 17:22:12 - ---------Epoch 01 | Training samples: 6684800 | Average Loss: 3.4188
05-Feb-26 17:22:14 - [Epoch=1 | Step=20900/83708 | Samples=6688000] loss=4.8422
05-Feb-26 17:22:14 - ---------Epoch 01 | Training samples: 6688000 | Average Loss: 3.4185
05-Feb-26 17:22:16 - [Epoch=1 | Step=20910/83708 | Samples=6691200] loss=1.3416
05-Feb-26 17:22:16 - ---------Epoch 01 | Training samples: 6691200 | Average Loss: 3.4181
05-Feb-26 17:22:19 - [Epoch=1 | Step=20920/83708 | Samples=6694400] loss=4.8591
05-Feb-26 17:22:19 - ---------Epoch 01 | Training samples: 6694400 | Average Loss: 3.4177
05-Feb-26 17:22:21 - [Epoch=1 | Step=20930/83708 | Samples=6697600] loss=2.8025
05-Feb-26 17:22:21 - ---------Epoch 01 | Training samples: 6697600 | Average Loss: 3.4173
05-Feb-26 17:22:24 - [Epoch=1 | Step=20940/83708 | Samples=6700800] loss=5.1386
05-Feb-26 17:22:24 - ---------Epoch 01 | Training samples: 6700800 | Average Loss: 3.4172
05-Feb-26 17:22:26 - [Epoch=1 | Step=20950/83708 | Samples=6704000] loss=3.4988
05-Feb-26 17:22:26 - ---------Epoch 01 | Training samples: 6704000 | Average Loss: 3.4169
05-Feb-26 17:22:29 - [Epoch=1 | Step=20960/83708 | Samples=6707200] loss=5.4787
05-Feb-26 17:22:30 - ---------Epoch 01 | Training samples: 6707200 | Average Loss: 3.4169
05-Feb-26 17:22:32 - [Epoch=1 | Step=20970/83708 | Samples=6710400] loss=3.1633
05-Feb-26 17:22:32 - ---------Epoch 01 | Training samples: 6710400 | Average Loss: 3.4168
05-Feb-26 17:22:34 - [Epoch=1 | Step=20980/83708 | Samples=6713600] loss=4.8677
05-Feb-26 17:22:34 - ---------Epoch 01 | Training samples: 6713600 | Average Loss: 3.4166
05-Feb-26 17:22:36 - [Epoch=1 | Step=20990/83708 | Samples=6716800] loss=2.7685
05-Feb-26 17:22:36 - ---------Epoch 01 | Training samples: 6716800 | Average Loss: 3.4164
05-Feb-26 17:22:38 - [Epoch=1 | Step=21000/83708 | Samples=6720000] loss=4.0967
05-Feb-26 17:22:38 - ---------Epoch 01 | Training samples: 6720000 | Average Loss: 3.4162
05-Feb-26 17:25:32 - ---------Validation | Average Validation: 4.9761
05-Feb-26 17:25:32 - ---------Validation | Overestimation (>3dB): 403
05-Feb-26 17:25:32 - ---------Validation | Underestimation (<-3dB): 349
05-Feb-26 17:25:34 - [Epoch=1 | Step=21010/83708 | Samples=6723200] loss=2.9148
05-Feb-26 17:25:34 - ---------Epoch 01 | Training samples: 6723200 | Average Loss: 3.4159
05-Feb-26 17:25:36 - [Epoch=1 | Step=21020/83708 | Samples=6726400] loss=5.1646
05-Feb-26 17:25:36 - ---------Epoch 01 | Training samples: 6726400 | Average Loss: 3.4159
05-Feb-26 17:25:38 - [Epoch=1 | Step=21030/83708 | Samples=6729600] loss=4.2840
05-Feb-26 17:25:38 - ---------Epoch 01 | Training samples: 6729600 | Average Loss: 3.4158
05-Feb-26 17:25:41 - [Epoch=1 | Step=21040/83708 | Samples=6732800] loss=4.7396
05-Feb-26 17:25:41 - ---------Epoch 01 | Training samples: 6732800 | Average Loss: 3.4157
05-Feb-26 17:25:43 - [Epoch=1 | Step=21050/83708 | Samples=6736000] loss=2.5585
05-Feb-26 17:25:43 - ---------Epoch 01 | Training samples: 6736000 | Average Loss: 3.4154
05-Feb-26 17:25:46 - [Epoch=1 | Step=21060/83708 | Samples=6739200] loss=2.9160
05-Feb-26 17:25:46 - ---------Epoch 01 | Training samples: 6739200 | Average Loss: 3.4151
05-Feb-26 17:25:48 - [Epoch=1 | Step=21070/83708 | Samples=6742400] loss=2.5475
05-Feb-26 17:25:48 - ---------Epoch 01 | Training samples: 6742400 | Average Loss: 3.4147
05-Feb-26 17:25:50 - [Epoch=1 | Step=21080/83708 | Samples=6745600] loss=3.0541
05-Feb-26 17:25:50 - ---------Epoch 01 | Training samples: 6745600 | Average Loss: 3.4143
05-Feb-26 17:25:53 - [Epoch=1 | Step=21090/83708 | Samples=6748800] loss=2.0710
05-Feb-26 17:25:53 - ---------Epoch 01 | Training samples: 6748800 | Average Loss: 3.4140
05-Feb-26 17:25:55 - [Epoch=1 | Step=21100/83708 | Samples=6752000] loss=2.8767
05-Feb-26 17:25:55 - ---------Epoch 01 | Training samples: 6752000 | Average Loss: 3.4138
05-Feb-26 17:25:57 - [Epoch=1 | Step=21110/83708 | Samples=6755200] loss=1.9124
05-Feb-26 17:25:57 - ---------Epoch 01 | Training samples: 6755200 | Average Loss: 3.4134
05-Feb-26 17:25:59 - [Epoch=1 | Step=21120/83708 | Samples=6758400] loss=3.4274
05-Feb-26 17:26:00 - ---------Epoch 01 | Training samples: 6758400 | Average Loss: 3.4131
05-Feb-26 17:26:02 - [Epoch=1 | Step=21130/83708 | Samples=6761600] loss=1.4163
05-Feb-26 17:26:02 - ---------Epoch 01 | Training samples: 6761600 | Average Loss: 3.4126
05-Feb-26 17:26:05 - [Epoch=1 | Step=21140/83708 | Samples=6764800] loss=2.9473
05-Feb-26 17:26:05 - ---------Epoch 01 | Training samples: 6764800 | Average Loss: 3.4122
05-Feb-26 17:26:07 - [Epoch=1 | Step=21150/83708 | Samples=6768000] loss=1.2925
05-Feb-26 17:26:07 - ---------Epoch 01 | Training samples: 6768000 | Average Loss: 3.4117
05-Feb-26 17:26:10 - [Epoch=1 | Step=21160/83708 | Samples=6771200] loss=4.5029
05-Feb-26 17:26:11 - ---------Epoch 01 | Training samples: 6771200 | Average Loss: 3.4112
05-Feb-26 17:26:13 - [Epoch=1 | Step=21170/83708 | Samples=6774400] loss=1.5447
05-Feb-26 17:26:13 - ---------Epoch 01 | Training samples: 6774400 | Average Loss: 3.4107
